Category 1,Category 2,Indicator short code,Indicator name,Indicator units,Indicator currency
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_gghed_ppp2019,"Domestic General Government Expenditure on Outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_gghed_ppp2019,"Domestic General Government Expenditure on General outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_gghed_ppp2019,"Domestic General Government Expenditure on Dental outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_gghed_ppp2019,"Domestic General Government Expenditure on Specialised outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_gghed_ppp2019,"Domestic General Government Expenditure on Outpatient curative care n.e.c., in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_gghed_ppp2019,"Domestic General Government on Home-based curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_gghed_ppp2019,"Domestic General Government Expenditure on Other curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_gghed_ppp2019,"Domestic General Government Expenditure on Rehabilitative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_gghed_ppp2019,"Domestic General Government Expenditure on Long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_gghed_ppp2019,"Domestic General Government Expenditure on Inpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_gghed_ppp2019,"Domestic General Government Expenditure on Day long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_gghed_ppp2019,"Domestic General Government Expenditure on Outpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_gghed_ppp2019,"Domestic General Government Expenditure on Home-based long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_gghed_ppp2019,"Domestic General Government Expenditure on Other Long-Term Care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_gghed_ppp2019,"Domestic General Government Expenditure on Ancillary services (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_gghed_ppp2019,"Domestic General Government Expenditure on Medical goods (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_gghed_ppp2019,"Domestic General Government Expenditure on Preventive care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_gghed_ppp2019,"Domestic General Government Expenditure on Immunization Programmes, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_gghed_ppp2019,"Domestic General Government Expenditure on Governance, health system & financing administration, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_gghed_ppp2019,"Domestic General Government Expenditure on Other health care services (n.e.c.), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_ext_ppp2019,"External health expenditure by Health Care Functions, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_ext_ppp2019,"External Expenditure on Curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_ext_ppp2019,"External Expenditure on Inpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_ext_ppp2019,"External Expenditure on Day curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_ext_ppp2019,"External Expenditure on Outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_ext_ppp2019,"External Expenditure on General outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_ext_ppp2019,"External Expenditure on Dental outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_ext_ppp2019,"External Expenditure on Specialised outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_ext_ppp2019,"External Expenditure on Outpatient curative care n.e.c., in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_ext_ppp2019,"External Expenditure on Home-based curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_ext_ppp2019,"External Expenditure on Other curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_ext_ppp2019,"External Expenditure on Rehabilitative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_ext_ppp2019,"External Expenditure on Long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_ext_ppp2019,"External Expenditure on Inpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_ext_ppp2019,"External Expenditure on Day long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_ext_ppp2019,"External Expenditure on Outpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_ext_ppp2019,"External Expenditure on Home-based long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_ext_ppp2019,"External Expenditure on Other Long-Term Care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_ext_ppp2019,"External Expenditure on Ancillary services (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_ext_ppp2019,"External Expenditure on Medical goods (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_ext_ppp2019,"External Expenditure on Preventive care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_ext_ppp2019,"External sources of funding on Immunization Programmes , in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_ext_ppp2019,"External Expenditure on Governance, health system & financing administration, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_ext_ppp2019,"External Expenditure on Other health care services (n.e.c.), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_pvtd_ppp2019,"Domestic Private Health Expenditure by Health Care Functions, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_pvtd_ppp2019,"Domestic Private Expenditure on Curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_pvtd_ppp2019,"Domestic Private Expenditure on Inpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_pvtd_ppp2019,"Domestic Private Expenditure on Day curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_pvtd_ppp2019,"Domestic Private Expenditure on Outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_pvtd_ppp2019,"Domestic Private Expenditure on General outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_pvtd_ppp2019,"Domestic Private Expenditure on Dental outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_pvtd_ppp2019,"Domestic Private Expenditure on Specialised outpatient curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_pvtd_ppp2019,"Domestic Private Expenditure on Outpatient curative care n.e.c., in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_pvtd_ppp2019,"Domestic Private Expenditure on Home-based curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_pvtd_ppp2019,"Domestic Private Expenditure on Other curative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_pvtd_ppp2019,"Domestic Private Expenditure on Rehabilitative care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_pvtd_ppp2019,"Domestic Private Expenditure on Long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_pvtd_ppp2019,"Domestic Private Expenditure on Inpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_pvtd_ppp2019,"Domestic Private Expenditure on Day long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_pvtd_ppp2019,"Domestic Private Expenditure on Outpatient long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_pvtd_ppp2019,"Domestic Private Expenditure on Home-based long-term care (health), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_pvtd_ppp2019,"Domestic Private Expenditure on Other Long-Term Care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_pvtd_ppp2019,"Domestic Private Expenditure on Ancillary services (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_pvtd_ppp2019,"Domestic Private Expenditure on Medical goods (non-specified by function), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_pvtd_ppp2019,"Domestic Private Expenditure on Preventive care, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_pvtd_ppp2019,"Domestic Private Expenditure on Immunization Programmes, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_pvtd_ppp2019,"Domestic Private Expenditure on Governance, health system & financing administration, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_pvtd_ppp2019,"Domestic Private Expenditure on Other health care services (n.e.c.), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_ppp2019,"Current health expenditure by Diseases and Conditions, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_ppp2019,"Infectious and Parasitic Diseases, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_ppp2019,"HIV/AIDS and Other Sexually Transmitted Diseases (STDs), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_ppp2019,"Tuberculosis (TB), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_ppp2019,"Malaria, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_ppp2019,"Neglected Tropical Diseases (NTDs), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_ppp2019,"Reproductive Health, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_ppp2019,"Maternal Conditions, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_ppp2019,"Contraceptive Management (Family Planning), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_ppp2019,"Nutritional Deficiencies, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_ppp2019,"Noncommunicable Diseases (NCDs), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_ppp2019,"Injuries, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_ppp2019,"Other and unspecified Diseases and Conditions (n.e.c.), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_gghed_ppp2019,"Domestic general government health expenditure by Diseases and Conditions, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_gghed_ppp2019,"Domestic General Government Expenditure on Infectious and Parasitic Diseases, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_gghed_ppp2019,"Domestic General Government Expenditure on HIV/AIDS and Sexually Transmitted Diseases (STDs), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_gghed_ppp2019,"Domestic General Government Expenditure on Tuberculosis (TB), in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_gghed_ppp2019,"Domestic General Government Expenditure on Malaria, in million constant (2019) international $ (PPP)",Millions,Int$ (PPP) (Constant)
